no,w1,w2,w3,industry,scale,q1,q1b_1,q1b_2,q1b_3,q1b_4,q1b_5,q1b_6,q1b_7,q1b_8,q1b_9,q2,q2a_1,q2a_2,q2a_3,q2a_4,q2a_5,q2a_6,q2a_7,q2a_8,q2b,q2bb_1,q2bb_2,q2bb_3,q2bb_4,q2bb_5,q2bb_6,q2bb_7,q2bb_8,q2bb_9,q2bb_10,q3,q3a,q4,q4b_1,q4b_2,q4b_3,q4b_4,q4b_5,q4b_6,q4b_7,q4b_8,q4b_9,q4b_10,q5,q5a,q5b,q5c_1,q5c_2,q5c_3,q5c_4,q5c_5,q5c_6,q5c_7,q5c_8,q5c_9,q5d,q5e_1,q5e_2,q5e_3,q5e_4,q5e_5,q5e_6,q5e_7,q5e_8,q5e_9,q6,q6a_2,q6a_3,q6a_4,q6a_5,q6b,q6q6b,q7a,q7b,q7b_1,q7b_2,q7c,q7c_1,q7c_2,q7c_3,q8a0,q8a,q8b0,q8b,q8c0,q8c,q9,q9a2,q9a3,q10,q11,q11a1,q11b1,q11a2,q11b2,q11a3,q11b3,q12_1,q12_2,q12_3,q12_4,q12_5,q12_6,q13,q14_1,q14_2,q14_3,q14_4,q14_5,q15_1,q15_2,q15_3,q15_4,q15_5,q15_6,q15_7,q16,q16a,q16b_1,q16b_2,q16b_3,q16b_4,q16b_5,q17,q17a_1,q17a_2,q17a_3,q17a_4,q17a_5,q17a_6,q17a_7,q17a_8,q17a_9,q18a,q18b,q18c,q18d,q18e,q18f,q19,q19a,q20_1,q20_2,q20_3,q21,q21a_1,q21a_2,q21a_3,q21a_4,q21a_5,q21a_6,q22_1,q22_2,q22_3,q22_4,q22_5,q22_6,q22_7,q22_8,q23,q23a,q23b,q23c,q23ca,q23caa,q23cb,q24,q24a_1,q24a_2,q24a_3,q24a_4,q24a_5,q24a_6,q24a_7,q24a_8,q24a_9,q24a_10
BR27685,6.90243902439024,7.75223880597015,46.5134328358209,18,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2,10,1,1,0,1,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,1,0,0,6,0,6,0,0,35,41,9,281,168,113,40479,24000,16479,0,2, ,1,3,2, ,2,1, ,1,1,2,1000, , , , ,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,3,1,0,1,1,0,2,0,1,0,0,1,0,0,0,0,3,3,3,4,3,3,1,1,1,0,0,2,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1, , , , , , ,2,1,0,1,0,0,0,0,0,0,0
BR27687,6.90243902439024,7.75223880597015,46.5134328358209,18,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1, ,2,0,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1,0,0,0,0,0,0,0,0,6,0,6,0,0,42,48,9,198.5,168,30.5,31442,27000,4442,0,2, ,1,3,2, ,2,1, ,1,1,2,2000, , , , ,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,2, ,0,0,1,2,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1, , , , , , ,2,0,0,1,0,0,0,0,0,0,0
BR27688,6.90243902439024,7.75223880597015,38.7611940298507,18,2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1, ,1,0,0,1,0,0,0,0,1,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,0,0,0,1,0,0,0,1,0,5,0,5,0,0,42,47,9,168,168,0,25000,24000,0,1000,1,3,1,6,1,2,1, , ,1,1,2,2500, , , , ,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,2, ,1,0,0,2,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1, , , , , , ,1,0,0,0,0,0,0,0,0,0,0
BR27690,6.90243902439024,7.75223880597015,31.0089552238806,18,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,4,7,1,1,0,1,0,0,1,1,1,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1,0,0,0,0,0,0,0,0,4,0,4,0,0,50,54,9,200,168,32,32789,24000,4289,4500,1,5,1,6,1,3,2,1, ,1,1,1, , , , , ,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,3,3,2,3,1,1,1,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1, , , , , , ,2,1,0,1,0,0,1,1,1,0,0
BR27692,6.90243902439024,7.75223880597015,23.2567164179105,18,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1, ,1,1,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1,0,0,1,0,0,0,0,0,3,2,0,1,0,58,61,9,168,168,0,28000,24000,0,4000,2, ,1,7,1,3,2,1, ,1,1,1, , , , , ,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2, ,0,0,1,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1, , , , , , ,1,0,0,0,0,0,0,0,0,0,0
BR27693,6.90243902439024,7.75223880597015,46.5134328358209,18,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,1,0,0,6,3,3,0,0,51,57,9,199,168,31,29515,24000,4515,1000,1,4,1,7,1,3,2,1, ,1,3, , , , ,1, ,0,0,0,0,0,0, ,1,1,0,0,0,1,1,0,0,0,0,0,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3,2,3,3,3,3,1,2,1,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1, , , , , , ,2,0,1,0,0,0,0,0,0,0,0
BR27694,6.90243902439024,7.75223880597015,77.5223880597015,18,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,10,10,0,0,0,52,62,9,182,168,14,27462,24000,1862,1600,1,4,1,2,2, ,2,1, ,1,1,2,2500, , , , ,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,1,2,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1, , , , , , ,2,0,0,0,0,1,0,0,0,0,0
BR27695,6.90243902439024,7.75223880597015,85.2746268656717,18,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2,5,1,1,0,1,0,0,0,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,11,0,0,11,0,55,66,9,292,168,124,50568,26690,21115,2763,1,7,1,7,1,2,2,1, ,1,2, , ,1, , , ,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,2,1,2,2, ,0,0,1,2,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1, , , , , , ,2,1,0,1,0,0,1,0,0,0,0
BR27696,6.90243902439024,7.75223880597015,108.531343283582,18,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1, ,1,1,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,14,0,14,0,0,57,71,9,232,168,64,33383,24000,9383,0,1,2,1,4,2, ,2,1, ,1,1,2,2500, , , , ,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,3,2,1,1,2, ,1,0,0,2,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1, , , , , , ,1,0,0,0,0,0,0,0,0,0,0
BR27697,6.90243902439024,7.75223880597015,85.2746268656717,18,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2,10,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,11,11,0,0,0,62,73,9,182,168,14,26000,24000,2000,0,2, ,1,5,1,4,2,1, ,1,1,1, , , , , ,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,1,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1, , , , , , ,2,0,0,1,1,1,1,0,0,0,0
BR27699,6.90243902439024,7.75223880597015,85.2746268656717,18,2,2,1,1,1,1,0,0,1,1,0,2,1,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,2,2,1,1,0,1,0,0,0,0,0,0,0,1,2,2,0,0,0,1,1,0,0,0,0, ,0,0,0,0,0,0,0,0,0,11,0,11,0,0,68,79,9,208,168,40,32450,26000,6450,0,1,7,1,7,1,2,2,1, ,1,2, , ,2,1600, , ,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,1,2,0,0,1,2,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1, , , , , , ,2,1,0,1,0,1,0,0,0,0,0
BR33169,6.3125,7.0635838150289,63.5722543352601,18,3,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1, ,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,9,9,0,0,0,92,101,9,241,168,73,34634,24000,10634,0,2, ,2, ,2, ,2,1, ,1,2, , ,1, , , ,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,2,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1, , , , , , ,1,0,0,0,0,0,0,0,0,0,0
BR33170,6.3125,7.0635838150289,148.335260115607,18,3,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2,3,1,1,0,0,0,1,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,21,0,11,10,0,92,113,9,200,168,32,28700,24000,4200,500,2, ,1,7,1,2,3, ,1,1,3, , , , ,1, ,0,0,0,0,0,0, ,1,1,1,0,0,1,0,1,0,0,0,0,1,3,1,1,1,1,0,2,0,0,0,0,1,0,0,1,0,2,2,3,3,3,2,1,2,1,0,0,2,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1, , , , , , ,1,0,0,0,0,0,0,0,0,0,0
BR33171,6.3125,7.0635838150289,120.080924855491,18,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1, ,1,0,0,1,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1,0,0,0,0,0,0,0,0,17,17,0,0,0,121,138,9,195,168,27,28433,24000,3933,500,1,7,1,3,1,3,2,1, ,1,1,2,2000, , , , ,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,2,1,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1, , , , , , ,1,0,0,0,0,0,0,0,0,0,0
BR33175,6.3125,7.0635838150289,211.907514450867,18,3,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1, ,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,30,9,21,0,0,115,145,9,201.7,168,33.7,29908,25000,4908,0,2, ,2, ,2, ,2,2, ,1,1,2,2300, , , , ,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,1,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1, , , , , , ,1,0,0,0,0,0,0,0,0,0,0
BR33177,6.3125,7.0635838150289,127.14450867052,18,3,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,50,1,1,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,0,18,0,18,0,0,160,178,9,200,168,32,28288,24000,4288,0,2, ,1,5,2, ,2,1, ,1,1,1, , , , , ,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,2,3,3,2,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1, , , , , , ,2,1,0,1,0,0,0,0,0,0,0
BR33178,6.3125,7.0635838150289,367.306358381503,18,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2,50,1,1,0,0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,52,52,0,0,0,145,197,9,208,168,40,32000,24000,8000,0,1,7,1,4,1,6,2,1, ,1,1,2,2500, , , , ,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,2,0,1,0,0,1,0,0,0,0,2,2,2,2,2,2,1,1,1,0,0,2,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1, , , , , , ,2,1,0,0,0,0,0,0,0,0,0
BR37701,6.3125,7.0635838150289,49.4450867052023,18,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2,6,1,1,1,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,0,7,0,7,0,0,102,109,9,214,168,46,31600,24000,6000,1600,2, ,1,7,2, ,2,1, ,1,1,2,2500, , , , ,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,3,3,3,2,2, ,0,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1, , , , , , ,2,1,0,0,0,0,0,0,0,0,0
BR37702,6.3125,7.0635838150289,98.8901734104046,18,3,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,4,6,1,1,0,1,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,14,0,14,0,0,103,117,9,211.7,168,43.7,36767,27061,7608,2098,2, ,1,6,1,2,2,1, ,1,3, , , , ,1, ,0,0,0,0,0,0, ,1,1,0,0,0,1,1,0,0,0,0,0,1,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,2,3,2,2,2, ,0,0,1,2,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1, , , , , , ,2,0,0,1,0,0,0,0,0,0,0
BR37704,6.3125,7.0635838150289,134.208092485549,18,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2,5,1,1,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,19,19,0,0,0,107,126,9,210,168,42,30628,25000,5628,0,2, ,1,6,2, ,2,1, ,1,1,2,2200, , , , ,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,3,3,3,3,1,2,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1, , , , , , ,1,0,0,0,0,0,0,0,0,0,0
BR37705,6.3125,7.0635838150289,56.5086705202312,18,3,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2,10,1,1,1,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,0,0,0,1,0,0,0,0,0,8,2,6,0,0,127,135,9,220,176,44,29896,24000,5896,0,1,7,1,7,1,3,2,1, ,1,1,2,2500, , , , ,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,3,3,3,4,3,3,1,2,1,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1, , , , , , ,2,1,0,1,0,0,0,0,0,0,0
BR37706,6.3125,7.0635838150289,183.653179190751,18,3,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1, ,1,1,0,1,0,1,0,1,0,0,0,1,2,2,1,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,0,26,0,26,0,0,107,133,9,214,168,46,31125,24000,6525,600,2, ,1,4,2, ,2,1, ,1,2, , ,2,1000, , ,1,0,0,0,0,0,3,1,1,0,0,0,1,1,1,0,0,0,0,1,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,4,2,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1, , , , , , ,2,1,0,1,0,0,0,1,0,0,0
BR37707,6.3125,7.0635838150289,226.034682080925,18,3,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2,10,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,32,0,32,0,0,119,151,9,214,168,46,31669,24000,7669,0,1,3,1,4,1,1,2,1, ,1,2, , ,2,2500, , ,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,2,1,0,0,2,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1, , , , , , ,2,1,1,0,0,0,0,0,0,0,0
BR37708,6.3125,7.0635838150289,211.907514450867,18,3,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,3,4,1,1,0,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,30,0,30,0,0,139,169,10,214,160,54,31450,24000,7450,0,2, ,1,4,2, ,2,1, ,1,1,2,1500, , , , ,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,3,1,1,1,1,0,2,0,0,0,1,0,1,0,0,0,3,3,3,3,3,3,1,1,1,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1, , , , , , ,1,0,0,0,0,0,0,0,0,0,0
BR37711,6.3125,7.0635838150289,176.589595375723,18,3,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1, ,1,0,1,1,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,25,0,25,0,0,144,169,10,212,168,44,31409,24000,6409,1000,2, ,1,4,2, ,2,1, ,1,2, , ,2,2500, , ,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,2,2,2,2,2,2,1,1,1,0,0,2,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1, , , , , , ,2,0,0,1,0,0,0,0,0,0,0
BR43181,10.2727272727273,11.9159369527145,47.663747810858,18,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1,0,0,1,0,0,1,0,0,4,0,4,0,0,227,231,9,230,168,62,37600,26950,9050,1600,1,7,1,7,2, ,2,1, ,1,1,1, , , , , ,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2, ,0,0,1,2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1, , , , , , ,1,0,0,0,0,0,0,0,0,0,0
BR43187,10.2727272727273,11.9159369527145,822.1996497373,18,4,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,4,30,1,1,1,0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,69,0,69,0,0,196,265,9,214,168,46,31650,24000,6050,1600,2, ,1,5,1,2,2,1, ,1,1,2,2500, , , , ,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,3,3,2,1,2,1,0,0,2,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1, , , , , , ,2,1,0,0,0,0,0,0,0,0,0
BR43190,10.2727272727273,11.9159369527145,1275.00525394045,18,4,2,1,1,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,4,15,1,1,0,1,0,0,0,0,0,0,0,1,3,2,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,107,0,107,0,0,281,388,10,206,160,46,34586,24000,7586,3000,1,5,1,7,1,1,2,1, ,1,1,2,2500, , , , ,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,2,0,0,0,1,0,1,0,0,0,2,2,2,3,2,2,1,2,1,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1, , , , , , ,2,1,0,1,0,0,1,1,0,0,0
BR47713,10.2727272727273,11.9159369527145,500.469352014009,18,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,3,25,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,42,42,0,0,0,186,228,9,214,168,46,31300,24000,6700,600,2, ,1,3,1,5,2,1, ,1,1,2,1500, , , , ,0,0,1,0,0,0,2,1,1,1,0,0,1,1,1,1,0,0,0,1,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2,3,2,2,2, ,1,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1, , , , , , ,2,1,1,0,0,0,0,0,0,0,0
BR47719,10.2727272727273,11.9159369527145,440.889667250437,18,4,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,1,0,1,0,1,1,1,0,0,0,2,20,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,37,37,0,0,0,315,352,9,176,168,8,26072,25000,1072,0,2, ,2, ,2, ,2,1, ,1,1,1, , , , , ,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,3,3,3,2,3,2, ,0,0,1,2,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1, , , , , , ,1,0,0,0,0,0,0,0,0,0,0
BR47720,10.2727272727273,11.9159369527145,369.394045534149,18,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2,5,1,0,1,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,1,0,0,31,31,0,0,0,350,381,9,208,168,40,29360,24000,5360,0,2, ,2, ,2, ,2,1, ,1,1,2,3700, , , , ,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,3,3,2,2,1,1,1,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1, , , , , , ,1,0,0,0,0,0,0,0,0,0,0
BR47722,10.2727272727273,11.9159369527145,881.779334500873,18,4,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,15,1,1,1,1,0,0,0,1,0,0,0,1,3,2,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,0,74,0,74,0,0,266,340,9,211.7,168,43.7,30365,24000,6365,0,1,2,1,2,1,2,2,1, ,1,2, , ,2,2100, , ,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,2,2,2,1,1,1,1,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1, , , , , , ,2,0,1,1,0,0,0,1,0,0,0
BR53192,10.1666666666667,23.618597320725,1795.0133963751,18,5,2,1,0,0,0,0,1,1,1,0,2,0,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,4,31,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,76,0,76,0,0,532,608,9,215.37,168,47.37,32902,24000,7302,1600,2, ,1,3,1,3,2,1, ,2,1,2,1000, , , , ,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,3,1,1,1,1,0,2,0,1,0,0,1,0,0,0,0,2,2,2,3,2,2,1,1,1,1,0,2,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1, , , , , , ,2,1,1,1,0,0,1,0,0,0,0
BR53196,10.1666666666667,23.618597320725,1724.15760441293,18,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1, ,1,1,0,1,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,0,0,0,1,0,0,0,0,0,73,73,0,0,0,632,705,9,216,176,40,30326,24000,5826,500,1,7,1,3,2, ,2,1, ,1,2, , ,2,2500, , ,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,1,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1, , , , , , ,1,0,0,0,0,0,0,0,0,0,0
