no,w1,w2,w3,industry,scale,q1,q2,q2a_1,q2a_2,q2a_3,q2a_4,q2a_5,q2a_6,q2a_7,q2a_8,q2a_9,q2a_10,q3,aq3,aq3a,q3b,q3c_1,q3c_2,q3c_3,q3c_4,q3c_5,q3c_6,q3c_7,q3c_8,q3e_1,q3e_2,q3e_3,q3e_4,q3e_5,q3e_6,q3e_7,q3e_8,q4,q4a_1,q4a_2,q4a_3,q4a_4,q4a_5,q4a_6,q4a_7,q4a_8,q4a_9,q4b,q4bb_1,q4bb_2,q4bb_3,q4bb_4,q4bb_5,q4bb_6,q4bb_7,q4bb_8,q4bb_9,q4bb_10,q5,q5b_1,q5b_2,q5b_3,q5b_4,q5b_5,q5b_6,q5b_7,q5b_8,q5b_9,q5b_10,q5b_11,nq6b,nq6c_1,nq6c_2,nq6c_3,nq6c_4,q7a,q7b,q7bb,q7ca,q7cb,nq7d,nq7db,nq7dc,q8,q8a2,q8a3,q9,q10_1,q10_2,q10_3,q10_4,q10_5,q10_6,q11_1,q11_2,q11_3,q11_4,q11_5,q11_6,q12,q13_1,q13_2,q13_3,q13_4,q13_5,q13_6,q14,q14a,q14b_1,q14b_2,q14b_3,q14b_4,q14b_5,q15a_1,q15a_2,q15a_3,q15a_4,q15a_5,q15a_6,q16,q16a,q17,q17a_1,q17a_2,q18,q18a_1,q18a_2,q18a_3,q18a_4,q18a_5,q19_1,q19_2,q19_3,q19_4,q19_5,q19_6,q19_7,q19_8,q19_9
194518,9.8909626719057,9.74668275030157,9.74668275030157,17,1,2,1,1,0,0,0,0,0,0,0,0,0,2,2, , ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,11,152,0,27470,0,0,6000,0,2,1, ,1,0,0,1,0,0,0,0,0,0,0,1,0, ,1,0,0,0,0,0,1,1,1,1,1,1,0,5,5,5,5,5,5,2, ,3,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1
194688,8.625,10.3863636363636,31.1590909090908,18,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,11,152,0,29270,0,0,0,0,2,1, ,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3,1,1,1,1,0,4,4,4,4,4,4,1,2,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1
194748,3,2.54605263157895,76.3815789473685,8,3,1,1,0,0,0,0,1,0,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,2,1,0,1,1,0,0,1,0,0,0,0,30,0,30,0,0,11,152,38,30000,5814,0,49895,0,2,2, ,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,3,1,1,1,0,0,3,4,4,3,4,4,1,2,1,1,0,2,1,0,0,0,0,1,1,1,1,1,1,1,0,0
194761,9.8909626719057,9.74668275030157,9.74668275030157,17,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,11,152,10,30470,1530,0,23000,0,1, , ,1,0,1,0,0,0,0,0,0,0,0,1,0, ,1,0,0,0,0,0,1,2,1,0,0,0,0,3,3,3,3,3,3,2, ,3,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0
194809,9.8909626719057,9.74668275030157,48.7334137515079,17,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,11,152,23,27470,3792,0,18800,0,2,1, ,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,2,1,1,1,1,0,4,4,4,4,4,4,2, ,3,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1
194811,8.11428571428571,7.19619047619048,50.3733333333334,26,2,1,1,0,0,0,0,0,1,0,0,0,0,2, , , ,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,11,152,39,27470,6488,0,0,0,2,1, ,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,2,1,1,0,0,0,4,4,4,4,4,4,2, ,1,1,0,2,1,0,0,0,0,0,0,1,1,1,1,0,0,0
195194,10.8823529411765,11.4055555555556,91.2444444444448,24,2,1,2,0,0,0,0,0,0,0,0,0,0,2,2, , ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,11,152,0,27470,0,0,0,0,1, , ,1,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,2, ,0,0,0,0,0,4,4,4,4,4,4,2, ,3,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1
195228,12.0769230769231,12.7678571428571,140.446428571428,8,2,3,1,1,0,1,0,0,0,0,0,0,0,1,1,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,11,0,9,2,0,11,152,3,27470,460,0,10000,0,2,1, ,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,3,3,3,3,3,3,2, ,2,0,0, ,0,0,0,0,0,1,1,1,1,1,1,1,0,0
195411,11.038961038961,13.0452261306533,26.0904522613066,22,1,3,2,0,0,0,0,0,0,0,0,0,0,2,2, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,11,152,3,33000,600,3000,10000,0,2,1, ,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2, ,0,0,0,0,0,4,5,4,4,4,4,2, ,2,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0
195557,9.75423728813559,9.51905487804878,9.51905487804878,21,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2, , ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,11,152,0,28800,0,22660,0,0,2,1, ,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,3,1,1,1,1,0,4,4,4,4,4,4,1,2,2,0,0, ,0,0,0,0,0,1,1,1,1,1,1,1,0,0
195849,2.8,1.92209302325581,146.079069767442,14,5,2,1,1,0,1,0,1,0,0,0,0,0,2,2, , ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,76,0,76,0,0,11,152,31,27542,5815,4033,0,0,2,1, ,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3,0,1,0,0,0,4,4,3,3,3,3,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
195850,4.6875,4.61127596439169,55.3353115727003,26,3,2,1,1,1,0,0,0,0,0,0,0,0,2, , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,11,152,40,27470,7000,3000,8000,0,3, ,1,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,2,1,1,0,0,0,4,4,4,4,4,4,2, ,3,0,0, ,0,0,0,0,0,0,1,0,0,1,0,0,0,0
195864,8.96551724137931,8.92489795918367,196.347755102041,1,2,3,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,22,0,5,17,0,11,152,25,27470,3834,3000,15000,0,2,1, ,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,3,1,1,1,1,0,4,4,3,1,4,4,2, ,2,0,0, ,0,0,0,0,0,0,0,1,1,1,0,0,0,0
195900,9.40344827586207,9.19021739130435,18.3804347826087,14,1,3,2,0,0,0,0,0,0,0,0,0,0,2,2, , ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,11,152,0,30000,0,0,0,0,1, , ,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,2, ,0,0,0,0,0,4,4,4,3,4,4,2, ,2,0,0, ,0,0,0,0,0,1,1,1,1,1,1,1,0,0
195972,9.75423728813559,9.51905487804878,47.5952743902439,21,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,5,2,2,0,1,11,152,0,27470,0,0,4000,0,2,1, ,1,0,0,1,0,0,0,0,0,0,0,1,0, ,1,1,0,0,0,0,1,2,1,1,1,1,0,4,4,3,4,4,4,2, ,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
195991,8.79393939393939,8.79549950544016,149.523491592483,17,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,17,17,0,0,0,11,152,40,27470,8000,0,45000,0,2,1, ,1,0,0,1,0,0,0,1,0,0,0,1,0,2,1,1,0,0,0,0,1,3,1,1,0,0,0,4,4,4,3,4,4,1,1,3,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1
195994,8.96551724137931,8.92489795918367,98.1738775510204,1,2,2,1,1,0,0,0,0,0,0,0,0,0,2,2, , ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,11,0,11,0,0,11,152,0,31280,0,1430,27450,0,2,1, ,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,3,1,1,1,1,0,4,3,3,3,3,3,2, ,3,0,0, ,0,0,0,0,0,1,1,1,1,1,1,1,0,0
196005,9.40344827586207,9.19021739130435,27.570652173913,14,1,3,1,1,0,1,1,0,0,1,0,0,0,1,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,10,160,1,28000,180,0,0,0,1, , ,1,0,1,0,0,0,0,0,0,0,0,1,0, ,1,1,0,0,0,0,1,2,1,1,0,1,0,4,4,4,4,4,4,1,1,1,1,0,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0
196009,10.7619047619048,13.0668058455115,248.269311064718,3,2,1,1,1,0,0,0,0,0,1,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,19,0,0,11,152,19,27470,2907,0,0,0,1, , ,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,4,4,4,4,4,4,1,2,2,0,0, ,0,0,0,0,0,0,0,1,1,1,0,0,0,0
196095,9.40344827586207,9.19021739130435,18.3804347826087,14,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2, , ,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,2,0,2,0,0,11,152,0,27470,0,0,26400,0,1, , ,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,3,1,1,1,1,0,4,3,3,3,4,3,2, ,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1
196160,1.41666666666667,1.42215145081387,261.675866949752,26,4,3,1,0,1,1,0,0,0,0,0,0,0,2, , , ,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,1,0,0,184,0,0,184,0,11,152,2,28000,344,0,200,0,4, , ,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,2,1,1,0,0,0,3,3,3,2,3,3,1,1,2,0,0, ,0,0,0,0,0,1,1,1,1,1,1,1,0,0
196199,10.7619047619048,13.0668058455115,104.534446764092,3,2,2,1,1,0,1,0,1,1,1,0,0,0,2,2, , ,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,2,1,0,1,0,1,1,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,8,3,5,0,0,11,152,0,31655,0,0,30000,0,2,1, ,1,0,0,1,0,1,0,0,0,0,0,1,0, ,1,1,0,0,0,0,1,3,1,1,1,1,0,4,4,3,4,4,3,1,2,2,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1
196234,9.8909626719057,9.74668275030157,29.2400482509047,17,1,1,1,1,1,1,0,0,1,0,0,0,0,2,2, , ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,11,152,0,28136,0,0,0,0,2,1, ,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,3,1,1,1,1,0,5,5,5,5,5,5,2, ,2,0,0, ,0,0,0,0,0,1,1,1,1,0,0,1,0,0
196283,10.2540983606557,10.5416293643688,168.666069829901,21,2,1,1,1,0,0,0,0,1,0,0,0,0,2,2, , ,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,16,0,16,0,0,11,152,3,30293,511,0,38909,0,2,1, ,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,3,1,1,0,1,0,4,4,4,4,4,4,1,1,1,1,0,2,1,0,0,1,0,1,1,1,1,1,1,1,0,0
196310,9.84782608695652,10.3161290322581,72.2129032258067,13,1,2,1,0,0,0,0,0,0,1,0,0,0,1,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,1,0,0,7,0,7,0,0,11,152,45,27470,7455,0,5000,0,2,1, ,1,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,2,1,1,0,0,0,4,4,4,3,4,4,1,2,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
196351,9.75423728813559,9.51905487804878,57.1143292682927,21,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,11,152,0,27470,0,0,0,0,2,1, ,1,0,0,1,0,0,0,0,0,0,0,0,1, ,1,0,0,0,0,0,1,3,1,1,1,1,0,5,5,4,5,5,5,1,2,2,0,0, ,0,0,0,0,0,1,1,1,1,0,1,0,0,0
196446,10.5806451612903,9.47680412371134,56.860824742268,22,2,1,1,1,1,0,0,1,0,1,0,0,0,2,2, , ,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,11,152,46,27470,7912,0,28528,0,1, , ,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,3,1,1,1,1,0,3,4,3,3,4,3,1,1,2,0,0, ,0,0,0,0,0,0,1,1,0,0,0,0,0,0
196453,10.0754716981132,11.1240310077519,11.1240310077519,20,1,1,1,0,0,0,0,0,0,0,0,0,1,2,2, , ,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,11,152,0,27470,0,0,8100,0,1, , ,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,2,1,0,1,1,0,4,4,4,4,4,4,2, ,3,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1
196469,1,1,83,6,4,3,1,1,0,0,0,0,0,1,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,83,0,83,0,0,11,152,46,30068,8219,27500,7600,0,2,1, ,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,3,1,1,1,1,0,4,4,3,2,4,4,1,2,1,1,1,2,1,0,0,0,0,0,0,1,1,1,0,0,0,0
196589,9.40677966101695,9.15286624203822,27.4585987261147,8,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,0,0,3,0,3,0,0,11,152,9,27470,1453,0,0,0,1, , ,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,3,2,3,3,3,3,2, ,2,0,0, ,0,0,0,0,0,1,1,1,1,1,1,0,0,0
196613,9.81111111111111,10.5035714285714,21.0071428571428,15,1,1,1,0,0,0,0,0,1,0,0,0,0,2,2, , ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,11,152,9,27470,1417,24000,6000,0,1, , ,2,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,4,4,4,4,4,4,2, ,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
196627,9.8909626719057,9.74668275030157,38.9867310012063,17,1,2,1,0,0,1,0,0,0,1,0,0,0,2,2, , ,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,2,1,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,2,0,0,1,0,1,1,0,1,1,1,0,4,2,0,2,0,11,152,38,27470,5814,0,0,0,2,1, ,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,3,1,1,1,1,0,3,3,3,3,3,3,1,2,2,0,0, ,0,0,0,0,0,0,1,1,1,1,1,1,0,0
196677,10.5925925925926,11.2229299363057,22.4458598726114,7,1,1,2,0,0,0,0,0,0,0,0,0,0,2,2, , ,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,11,152,0,27470,0,0,6000,0,2,1, ,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,4,3,4,3,4,4,1,2,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
196696,9.40344827586207,9.19021739130435,18.3804347826087,14,1,3,2,0,0,0,0,0,0,0,0,0,0,2,2, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,11,152,0,27470,0,0,0,0,2,1, ,1,0,1,0,0,0,0,0,0,0,0,1,0, ,1,0,0,0,0,0,1,1,1,1,1,1,0,5,5,5,5,5,5,2, ,3,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1
196721,9.75423728813559,9.51905487804878,38.0762195121951,21,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,11,152,0,27470,0,0,0,0,1, , ,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,3,1,1,1,1,0,5,5,5,5,5,5,1,2,1,1,0,2,0,0,1,0,0,0,1,1,1,1,1,1,0,0
196730,11.4615384615385,13.7209302325581,109.767441860465,25,2,3,1,0,0,0,1,0,0,0,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,11,152,32,27470,5500,0,15000,0,2,1, ,1,0,0,1,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,1,3,1,1,1,0,0,3,3,3,3,3,3,2, ,2,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1
196754,9.8909626719057,9.74668275030157,38.9867310012063,17,1,4,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,1,0,0,1,0,0,4,0,1,3,0,11,152,0,30000,0,0,30000,0,2,1, ,1,0,0,1,0,0,0,0,0,0,0,0,1, ,1,1,0,0,0,0,1,3,1,1,1,1,0,3,3,3,1,3,3,2, ,2,0,0, ,0,0,0,0,0,1,1,0,0,0,1,1,0,0
196829,9.72222222222222,11.5,92,13,2,1,1,0,0,1,0,0,0,0,0,0,0,2,2, , ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,11,152,0,27470,0,0,2000,0,2,1, ,1,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,0,0,0,0,1,3,0,0,1,0,0,5,5,5,4,5,5,2, ,2,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1
196889,9.40344827586207,9.19021739130435,9.19021739130435,14,1,1,1,1,0,1,0,1,0,1,0,0,0,2,2, , ,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,11,152,0,31235,0, , , ,1, , ,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,2, ,0,0,0,0,0,4,5,5,4,4,4,2, ,3,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1
196897,9.8909626719057,9.74668275030157,38.9867310012063,17,1,1,1,0,0,0,0,0,1,0,0,0,0,2,2, , ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,11,152,0,28990,0,0,13735,0,3, ,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,4,4,4,4,4,4,2, ,3,0,0, ,0,0,0,0,0,1,1,1,1,1,1,1,0,0
196975,9.40344827586207,9.19021739130435,18.3804347826087,14,1,4,2,0,0,0,0,0,0,0,0,0,0,2,2, , ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,11,152,0,27470,0,0,0,0,1, , ,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,2, ,0,0,0,0,0,4,4,4,3,3,3,2, ,3,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1
197070,9.40476190476191,9.88557213930348,9.88557213930348,16,1,3,1,1,0,0,1,1,1,0,0,1,0,2,2, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,11,152,46,29470,8177,20000,50000,0,1, , ,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,2,1,1,1,1,0,5,5,5,5,5,5,1,1,2,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1
197085,9.4622641509434,9.71787709497207,29.1536312849162,3,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,11,152,22,27470,3388,0,5000,0,1, , ,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,3,1,0,0,0,0,3,3,3,3,3,3,2, ,3,0,0, ,0,0,0,0,0,0,0,1,1,1,1,1,0,0
197131,9.75423728813559,9.51905487804878,47.5952743902439,21,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2, , ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,11,152,0,27470,0,0,0,0,1, , ,1,0,0,0,0,1,0,0,0,0,0,1,0, ,1,1,0,0,0,0,1,1,1,1,1,1,0,5,5,5,5,5,5,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
