no,w,j1,j2,q1_1,q1_2,q1_3,q1_4,q1_5,q1_6,q2,q3,q4,q4a_1,q4a_2,q4a_3,q4a_4,q5,q5a_1,q5a_2,q5a_3,q5a_4,q5a_5,q5a_6,q5a_7,q5a_8,q5a_9,q6,q6a_1,q6a_2,q6a_3,q6a_4,q6a_5,q6a_6,q6a_7,q6a_8,q6a_9,q6a_10,q6a_11,q7,q8a,q8b,q8c,q8d,q8e,nq9a_1,nq9a_2,nq9b_1,nq9b_2,nq10a,nq10ab,q10b,nq10bb,q11,q11a2,q11a3,q12,q13a,q13ab,nq13b,q14,q15,nq15a,nq15b,q16,q16a,q17,q18,q18a,q18b_1,q18b_2,q18b_3,q18b_4,q18b_5,q18b_6,q18b_7,q18b_8,q19,q19a,q20_1,q20_2,q20_3,q20_4,q20_5,q20_6,q20_7,q21,q21a,q21b_1,q21b_2,q21b_3,q21b_4,q21b_5,q21b_6,q21b_7,q21b_8,q21c,q21d,q22,q22a,q23,q23a_1,q23a_2,q24,q24a_1,q24a_2,q24a_3,q24a_4,q24a_5,q25_1,q25_2,q25_3,q25_4,q25_5,q25_6,q25_7,q25_8
530469,54.0909090909091,20,1,1,1,1,1,0,0,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,1,7.5,9,3,0,22242,3335,2,2000,1, , ,1,5,1, ,1,2, , ,2, ,1,1, , , , , , , , , ,2, ,1,2,2,2,2,3,2,1,3,1,1,0,0,1,0,0,0,2,2,2, ,3,0,0, ,0,0,0,0,0,1,1,0,0,0,0,0,0
530522,51.4490566037736,6,1,1,1,1,1,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,6,11,1,0,20000,2668,2,2000,1, , ,1,2,1,12,1,1,2,0,1,2,1,1, , , , , , , , , ,2, ,1,1,1,1,1,1,1,2, ,0,0,0,0,0,0,0,0, , ,2, ,2,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1
530543,3.22222222222222,14,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,1,6.5,7.5,1,30,20000,2668,2,10000,1, , ,1,2,1,12,1,1,0,30,1,1,2,1, , , , , , , , , ,1,2,1,1,1,1,1,2,1,2, ,0,0,0,0,0,0,0,0, , ,2, ,2,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1
530654,52.3703703703704,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,7,8,3,0,24000,0,2,2000,1, , ,3,1, ,24,1,1,3,12,1,1,2,1, , , , , , , , , ,2, ,1,1,1,1,1,1,1,2, ,0,0,0,0,0,0,0,0, , ,2, ,1,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1
530733,49.375,5,1,1,1,0,0,0,0,1,3,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,3,2,1,1,6,9,2,30,22000,2668,2,14000,1, , ,2,2,1,12,1,1,2,30,1,1,3,1, , , , , , , , , ,1,2,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,2,2,2, ,3,0,0, ,0,0,0,0,0,1,1,0,0,0,0,0,0
530885,53.032,3,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,6,8.5,2,30,23335,3335,2,5000,1, , ,3,5,1, ,2,2, , ,1,2,3,1, , , , , , , , , ,1,2,2,1,1,2,1,1,1,2, ,0,0,0,0,0,0,0,0, , ,2, ,2,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1
531017,10.1666666666667,15,1,1,1,0,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1,4,1,8,9,2,30,20000,3335,1, ,2,1, ,1,5,1, ,1,1,3,0,1,1,3,1, , , , , , , , , ,1,2,2,2,2,2,1,2,2,2, ,0,0,0,0,0,0,0,0, , ,1,1,2,0,0, ,0,0,0,0,0,1,1,1,1,1,0,0,0
531347,52.084388185654,2,1,1,0,0,0,0,0,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,2,8,8,3,30,20000,3335,1, ,1, , ,1,5,1, ,1,2, , ,1,1,1,1, , , , , , , , , ,2, ,3,2,2,3,2,2,2,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0, ,0,0,0,0,0,1,1,1,1,1,1,0,0
531394,50.5714285714286,11,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,1,2,3,1,1,2,6,11,3,0,20000,3335,2,600,1, , ,1,5,1, ,1,2, , ,1,1,2,1, , , , , , , , , ,2, ,3,3,3,3,3,2,3,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1
531594,4.72727272727273,21,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,1,1,7,8,1,30,21800,0,2,7700,1, , ,1,1, ,12,1,1,2,0,1,1,2,1, , , , , , , , , ,1,2,3,3,3,3,3,4,3,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1
531690,3.5,12,1,1,1,1,1,0,0,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,1,3,2,1,1,6,9,3,0,20000,3335,1, ,1, , ,1,5,1, ,1,2, , ,2, ,2,1, , , , , , , , , ,1,2,2,2,2,3,2,2,2,2, ,0,0,0,0,0,0,0,0, , ,2, ,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1
531724,51.5909090909091,6,1,1,1,0,1,0,0,1,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,4,2,2,1,6,9,1,0,20665,3335,1, ,1, , ,1,2,1,12,1,1,1,0,1,1,1,1, , , , , , , , , ,2, ,2,2,2,2,2,2,2,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0, ,0,0,0,0,0,1,1,1,1,1,1,0,0
531891,51.9903846153846,4,1,1,1,1,1,1,0,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,1,1,6,9.5,3,30,20000,3335,2,5000,1, , ,2,5,1, ,1,1,3,30,1,1,1,1, , , , , , , , , ,1,2,2,3,3,2,2,2,2,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1
532001,51.4490566037736,6,1,1,1,1,1,1,0,2,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,1,8,11,3,0,21000,2668,1, ,1, , ,3,3,1,12,1,1,0,30,1,3,1,1, , , , , , , , , ,2, ,1,1,1,1,1,1,1,1,3,1,0,0,1,1,0,0,0,3,1,2, ,3,0,0, ,0,0,0,0,0,1,1,1,1,1,1,0,0
532032,42.5714285714286,5,1,1,1,1,1,0,0,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1,4,2,6,8,4,0,24165,3335,1, ,1, , ,3,5,1, ,1,2, , ,1,1,2,1, , , , , , , , , ,2, ,2,2,3,3,3,2,2,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0, ,0,0,0,0,0,1,1,1,0,1,0,0,0
532034,45.1764705882353,6,1,1,1,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,4,1,4,1,7,10,3,30,20000,2668,1, ,1, , ,1,2,1,12,1,1,3,30,1,1,2,1, , , , , , , , , ,2, ,3,3,3,3,3,3,3,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1
532078,55.8658536585366,14,1,1,1,1,1,0,0,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,1,7.5,8,3,0,20000,3335,1, ,1, , ,3,5,1, ,1,2, , ,1,2,1,1, , , , , , , , , ,1,2,3,3,3,3,3,3,3,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0, ,0,0,0,0,0,1,1,1,1,1,1,0,0
532189,45.1764705882353,6,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,4,2,7,10,2,0,22500,5000,2,0,1, , ,3,5,1, ,2,2, , ,2, ,2,1, , , , , , , , , ,2, ,1,1,1,1,1,1,1,1,2,1,0,1,1,0,0,0,0,1,2,2, ,2,0,0, ,0,0,0,0,0,1,1,1,1,1,1,0,0
532286,50.7951807228916,8,1,1,1,1,1,0,0,1,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,1,7,9,2,30,20000,2668,2,2000,2,1, ,1,2,1,12,1,1,1,54,1,1,1,1, , , , , , , , , ,2, ,2,2,2,2,2,2,2,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0, ,0,0,0,0,0,1,1,1,1,1,1,0,0
532728,50.8478260869565,16,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,1,6,10,3,0,20760,3335,2,10000,1, , ,1,2,1,24,1,1,0,48,1,1,2,1, , , , , , , , , ,1,2,1,1,1,1,1,1,1,2, ,0,0,0,0,0,0,0,0, , ,2, ,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1
532730,51.1052631578947,9,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,1,9,10,3,0,20000,2259,1, ,1, , ,1,3,1,12,1,1,3,0,1,1,2,1, , , , , , , , , ,2, ,3,3,3,3,3,3,3,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1
532782,51.4490566037736,6,1,1,1,1,0,0,0,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,1,1,6,10,4,0,22000,2668,2,24700,1, , ,1,3,1,12,1,1,1,0,1,1,2,1, , , , , , , , , ,2, ,1,1,1,1,1,1,1,2, ,0,0,0,0,0,0,0,0, , ,2, ,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1
533059,51.4490566037736,6,1,1,1,1,1,1,0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,2,3,1,1,1,6.5,8,2,30,20000,3335,2,0,1, , ,1,2,1,24,1,1,4,0,1,2,1,1, , , , , , , , , ,1,2,3,2,2,3,2,3,3,2, ,0,0,0,0,0,0,0,0, , ,2, ,2,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1
533085,6,11,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,1,7,6,3,30,20000,0,2,600,1, , ,1,1, ,12,1,1,1,36,1,1,2,1, , , , , , , , , ,2, ,1,1,1,1,2,2,1,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1
533178,50.8478260869565,16,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,1,8,6,2,0,24091,0,2,4900,1, , ,1,1, ,24,1,1,2,0,1,1,2,1, , , , , , , , , ,2, ,1,1,1,1,1,1,1,2, ,0,0,0,0,0,0,0,0, , ,1,1,2,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,0
533323,52.3703703703704,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,1,1,8,8,4,10,20000,1800,1, ,1, , ,1,3,1,12,1,1,3,0,2, ,3,1, , , , , , , , , ,1,1,3,3,3,3,2,3,2,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0, ,0,0,0,0,0,0,1,0,0,0,0,0,0
533371,53.032,3,1,1,0,1,1,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,4,1,1,1,6.5,7.5,4,30,20000,3335,2,5000,1, , ,1,2,1,24,1,1,5,0,1,4,3,1, , , , , , , , , ,1,2,1,1,1,1,1,1,1,2, ,0,0,0,0,0,0,0,0, , ,1,1,1,1,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0
533554,37.5555555555556,14,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,2,3,1,4,1,8,8,2,0,20000,0,2,3000,1, , ,1,1, ,10,1,1,3,0,1,1,3,1, , , , , , , , , ,2, ,2,3,3,3,3,3,3,2, ,0,0,0,0,0,0,0,0, , ,2, ,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
534221,44.1714285714286,3,1,1,1,1,0,0,0,1,5,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,2,3,2,2,1,6,7,2,0,23000,2000,1, ,2,1, ,1,2,1,10,1,1,3,0,1,2,1,1, , , , , , , , , ,1,2,2,2,2,2,2,1,2,1,3,1,0,1,0,0,1,0,0,2,2,2, ,3,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,0
534290,53.032,3,1,1,1,0,0,0,0,1,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,1,7,7,4,30,20000,3335,2,50000,1, , ,1,5,1, ,1,1,7,0,1,2,1,1, , , , , , , , , ,1,2,1,1,2,1,1,1,1,1,3,0,0,0,1,0,1,0,0,3,3,2, ,2,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,0
534564,49.25,1,1,1,1,1,0,0,0,5,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,1,0,0,1,2,3,1,4,2,7,9,4,0,20000,5000,1, ,1, , ,1,2,1,10,1,1,4,0,1,1,3,1, , , , , , , , , ,2, ,3,3,3,3,2,2,3,1,3,1,1,0,0,0,1,0,0,2,4,2, ,3,0,0, ,0,0,0,0,0,1,1,1,0,0,0,0,0
534656,53.032,3,1,1,1,1,1,0,0,1,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,2,3,1,1,1,6,6,3,0,24000,3335,1, ,1, , ,1,5,1, ,1,2, , ,1,1,2,1, , , , , , , , , ,2, ,3,3,3,3,3,2,3,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0, ,0,0,0,0,0,1,1,1,1,1,1,0,0
534726,53.032,3,1,1,1,1,1,1,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,3,2,1,1,6,8.5,1,0,17000,2268,2,10000,1, , ,1,2,1,12,1,1,0,30,1,1,2,1, , , , , , , , , ,2, ,2,2,2,2,2,2,1,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0, ,0,0,0,0,0,1,1,1,0,0,0,0,0
534758,54.3766233766234,13,1,1,1,1,1,1,0,2,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,7,7,2,0,22000,3335,1, ,1, , ,1,5,1, ,1,1,1,0,1,2,1,1, , , , , , , , , ,1,2,1,1,1,1,1,1,1,1,3,0,1,1,0,0,1,0,0,4,2,2, ,3,0,0, ,0,0,0,0,0,1,1,1,1,1,1,0,0
534789,51.4490566037736,6,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,1,7,7,3,0,21000,2668,2,6000,1, , ,1,2,1,12,1,1,1,24,1,1,1,1, , , , , , , , , ,1,2,1,1,1,1,1,1,1,2, ,0,0,0,0,0,0,0,0, , ,2, ,2,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1
534940,52.3703703703704,1,1,1,1,0,1,0,0,2,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,1,6.5,9.5,2,30,20000,3335,2,0,1, , ,2,5,1, ,1,2, , ,2, ,2,1, , , , , , , , , ,2, ,2,2,2,2,2,2,2,2, ,0,0,0,0,0,0,0,0, , ,2, ,2,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1
535139,39.5714285714286,13,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,4,1,6,7.5,2,0,22000,2700,2,4700,1, , ,3,3,1,12,1,1,0,48,1,1,3,1, , , , , , , , , ,2, ,3,3,3,3,3,3,2,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1
535151,54.3766233766234,13,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,1,7,7,3,30,20000,3335,2,3000,1, , ,1,5,1, ,1,1,1,0,1,2,1,1, , , , , , , , , ,2, ,3,2,3,2,3,3,2,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0, ,0,0,0,0,0,1,1,1,1,1,1,0,0
535286,51.9903846153846,4,1,1,1,1,0,0,0,1,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,2,2,2,1,2,8,8,3,0,20000,3000,2,0,1, , ,2,2,1,24,1,1,1,0,1,2,2,1, , , , , , , , , ,1,2,2,2,2,3,2,3,2,1,1,0,0,0,0,1,0,0,0,1,1,2, ,3,0,0, ,0,0,0,0,0,1,1,1,1,1,1,0,0
535502,54.3766233766234,13,1,1,1,1,1,1,0,1,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,1,7,7,2,0,22000,3335,1, ,1, , ,1,5,1, ,1,2, , ,1,2,1,1, , , , , , , , , ,1,2,1,1,1,1,1,1,1,2, ,0,0,0,0,0,0,0,0, , ,1,2,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1
535835,52.3703703703704,1,1,1,1,1,0,0,0,1,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,1,1,6,10,3,30,22000,1334,2,1500,1, , ,1,3,1,24,1,1,2,24,1,1,2,1, , , , , , , , , ,2, ,2,3,3,2,2,2,3,2, ,0,0,0,0,0,0,0,0, , ,1,1,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1
535847,49.375,5,1,1,1,1,1,0,0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,1,6,6,3,0,20000,3335,1, ,1, , ,1,5,1, ,1,1,2,30,1,1,1,1, , , , , , , , , ,2, ,1,2,2,1,2,1,1,1,1,1,1,0,0,1,0,0,0,1,2,2, ,3,0,0, ,0,0,0,0,0,0,1,0,1,0,0,0,0
535899,50.5714285714286,11,1,1,1,1,0,0,0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,2,3,1,1,1,6,10,3,0,20000,3335,1, ,1, , ,2,5,1, ,1,2, , ,1,2,1,1, , , , , , , , , ,2, ,3,2,2,3,3,3,3,2, ,0,0,0,0,0,0,0,0, , ,2, ,2,0,0, ,0,0,0,0,0,1,1,1,1,1,1,0,0
536185,4.25,19,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,4,1,8,8,3,0,20000,0,2,6000,1, , ,1,1, ,24,2,1,1,0,1,1,3,1, , , , , , , , , ,1,2,1,1,1,1,1,1,1,2, ,0,0,0,0,0,0,0,0, , ,2, ,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
536263,52.3703703703704,1,2,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,2,2,2,1,1,1,9,9,3,0,20000,2668,2,4000,1, , ,1,3,1,12,1,1,0,48,1,1,3,1, , , , , , , , , ,1,2,3,3,3,3,3,3,3,2, ,0,0,0,0,0,0,0,0, , ,2, ,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
536414,5.14285714285714,12,1,1,1,1,1,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,4,1,8,5,1,0,20000,0,2,6000,1, , ,1,1, ,24,1,1,3,30,1,1,2,1, , , , , , , , , ,2, ,1,1,2,2,2,2,1,2, ,0,0,0,0,0,0,0,0, , ,2, ,2,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1
536560,50.5268817204301,2,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,1,7,8,3,0,21000,2001,1, ,1, , ,2,3,1,12,1,1,0,48,1,1,1,1, , , , , , , , , ,2, ,3,2,2,3,2,3,2,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,0
536579,50.6818181818182,12,1,1,1,1,1,0,0,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,6,9.5,2,0,22332,2668,2,2600,2,1, ,1,2,1,24,1,1,0,48,2, ,1,1, , , , , , , , , ,1,2,3,3,3,3,2,2,3,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1
536619,52.084388185654,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,1,1,6,10,3,0,20000,3335,1, ,2,1, ,1,5,1, ,2,2, , ,1,1,2,1, , , , , , , , , ,2, ,1,1,1,1,1,1,1,2, ,0,0,0,0,0,0,0,0, , ,2, ,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1
536856,49.25,1,1,1,0,0,0,0,0,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,4,2,4,2,8,9,3,0,20000,2668,1, ,1, , ,1,2,1,12,1,1,3,0,1,1,3,1, , , , , , , , , ,1,1,2,3,2,3,2,3,3,1,1,1,0,0,1,0,0,1,0,2,4,2, ,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
536892,50.6818181818182,12,1,0,0,1,1,0,0,1,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,2,3,2,1,1,7,7,3,0,22332,2668,2,10000,3, ,1,2,4,1,24,1,2, , ,1,1,3,1, , , , , , , , , ,1,2,2,2,3,2,2,2,2,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0, ,0,0,0,0,0,1,1,1,1,1,0,0,0
536940,52.3703703703704,1,1,1,1,1,1,1,0,1,5,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,2,3,1,1,1,6,10,1,30,20000,2668,2,1200,1, , ,1,3,1,12,1,1,0,30,1,1,1,1, , , , , , , , , ,2, ,1,2,3,2,1,1,2,1,3,1,1,1,0,0,0,0,0,1,1,2, ,3,0,0, ,0,0,0,0,0,1,1,1,0,0,0,0,0
537176,55.8658536585366,14,1,1,1,1,1,0,0,3,3,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,8,7.5,2,0,20000,2668,2,8169,1, , ,1,2,1,24,1,1,0,48,1,3,1,1, , , , , , , , , ,1,2,2,2,2,2,2,2,2,2, ,0,0,0,0,0,0,0,0, , ,2, ,1,1,1,2,1,1,1,0,0,1,1,1,1,1,1,0,0
537328,48.3818181818182,10,1,1,1,0,0,0,0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,2,2,2,1,1,7,7,3,0,23000,0,1, ,1, , ,1,1, ,12,1,1,1,30,1,5,1,1, , , , , , , , , ,1,2,2,2,2,2,2,2,2,2, ,0,0,0,0,0,0,0,0, , ,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
537478,48.3818181818182,10,1,1,1,1,0,1,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,3,2,1,2,7,7,3,0,20000,3335,1, ,1, , ,1,5,1, ,2,2, , ,1,1,1,1, , , , , , , , , ,2, ,2,1,1,2,1,1,2,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1
537652,36.7058823529412,21,1,1,1,0,1,0,0,1,3,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,1,7,10,1,0,22000,2668,2,0,1, , ,1,5,1, ,1,1,1,0,1,1,1,1, , , , , , , , , ,1,2,2,2,2,2,2,2,2,1,3,1,1,0,0,0,0,0,0,1,1,2, ,2,0,0, ,0,0,0,0,0,0,0,0,0,0,1,0,0
537736,50.9855072463768,19,1,1,1,1,1,0,0,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,8,9,1,30,20000,2668,1, ,1, , ,1,3,1,12,1,1,1,0,1,2,1,1, , , , , , , , , ,1,2,3,2,2,3,3,3,3,2, ,0,0,0,0,0,0,0,0, , ,2, ,3,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1
